date,EUR,GBP,AUD,CAD,CHF,JPY
2013-08-30,0.755572,0.645221,1.119758,1.052966,0.930110,98.231961
2013-08-31,0.755572,0.645221,1.119758,1.052966,0.930110,98.231961
2013-09-01,0.755572,0.645221,1.119758,1.052966,0.930110,98.231961
2013-09-02,0.757174,0.641894,1.111532,1.053002,0.932611,99.257969
2013-09-03,0.759186,0.643258,1.107121,1.052536,0.935697,99.438202
2013-09-04,0.759244,0.640650,1.091261,1.048819,0.937286,99.506492
2013-09-05,0.757461,0.638615,1.094607,1.048099,0.938494,99.712165
2013-09-06,0.762369,0.641915,1.090874,1.043074,0.943966,99.649310
2013-09-07,0.762369,0.641915,1.090874,1.043074,0.943966,99.649310
2013-09-08,0.762369,0.641915,1.090874,1.043074,0.943966,99.649310
2013-09-09,0.757920,0.637638,1.086706,1.038275,0.936032,99.514931
2013-09-10,0.755287,0.637311,1.076662,1.033535,0.935952,100.302115
2013-09-11,0.753693,0.634157,1.076877,1.033765,0.934203,100.211034
2013-09-12,0.752445,0.632807,1.081038,1.031979,0.930625,99.458239
2013-09-13,0.752162,0.631741,1.081610,1.033396,0.930876,99.608876
2013-09-14,0.752162,0.631741,1.081610,1.033396,0.930876,99.608876
2013-09-15,0.752162,0.631741,1.081610,1.033396,0.930876,99.608876
2013-09-16,0.748671,0.627761,1.066707,1.030097,0.926406,98.862020
2013-09-17,0.748727,0.628706,1.069108,1.031297,0.926550,99.161426
2013-09-18,0.748951,0.625974,1.069578,1.030707,0.926453,98.996405
2013-09-19,0.738280,0.621632,1.052861,1.020967,0.910520,98.995939
2013-09-20,0.739973,0.624242,1.062158,1.028415,0.912387,99.578215
2013-09-21,0.739973,0.624242,1.062158,1.028415,0.912387,99.578215
2013-09-22,0.739973,0.624242,1.062158,1.028415,0.912387,99.578215
2013-09-23,0.740302,0.622705,1.059594,1.029686,0.912274,98.896950
2013-09-24,0.742225,0.626668,1.064870,1.028501,0.912566,98.656572
2013-09-25,0.740521,0.623260,1.068572,1.031102,0.911137,98.593009
2013-09-26,0.740796,0.623602,1.066005,1.030373,0.910290,98.829543
2013-09-27,0.738716,0.620522,1.074241,1.031765,0.904779,98.456083
2013-09-28,0.738716,0.620522,1.074241,1.031765,0.904779,98.456083
2013-09-29,0.738716,0.620522,1.074241,1.031765,0.904779,98.456083
2013-09-30,0.740466,0.619067,1.072640,1.030137,0.905220,97.578675
2013-10-01,0.737790,0.615685,1.061532,1.030102,0.904014,97.830899
2013-10-02,0.739919,0.617166,1.069774,1.034998,0.905734,97.491676
2013-10-03,0.735619,0.617478,1.066647,1.033765,0.903045,97.697514
2013-10-04,0.735673,0.623041,1.060031,1.033032,0.902744,97.130876
2013-10-05,0.735673,0.623041,1.060031,1.033032,0.902744,97.130876
2013-10-06,0.735673,0.623041,1.060031,1.033032,0.902744,97.130876
2013-10-07,0.736811,0.621648,1.062555,1.032272,0.903478,96.861185
2013-10-08,0.736594,0.620691,1.054508,1.030790,0.904832,97.186211
2013-10-09,0.739919,0.626267,1.058010,1.038032,0.911062,97.336293
2013-10-10,0.738989,0.626737,1.060154,1.038501,0.909769,97.819982
2013-10-11,0.737137,0.625829,1.055433,1.038921,0.907710,98.319328
2013-10-12,0.737137,0.625829,1.055433,1.038921,0.907710,98.319328
2013-10-13,0.737137,0.625829,1.055433,1.038921,0.907710,98.319328
2013-10-14,0.737246,0.625405,1.055220,1.035167,0.909319,98.193748
2013-10-15,0.741125,0.627251,1.049952,1.035722,0.916105,98.488105
2013-10-16,0.737409,0.623774,1.049111,1.037313,0.910036,98.355578
2013-10-17,0.731957,0.620407,1.039160,1.029791,0.902284,97.818767
2013-10-18,0.730780,0.617619,1.035735,1.029597,0.902002,97.727273
2013-10-19,0.730780,0.617619,1.035735,1.029597,0.902002,97.727273
2013-10-20,0.730780,0.617619,1.035735,1.029597,0.902002,97.727273
2013-10-21,0.731689,0.619375,1.034536,1.029414,0.903783,98.170776
2013-10-22,0.731315,0.619863,1.034299,1.029984,0.903540,98.376481
2013-10-23,0.727167,0.619255,1.039703,1.031777,0.894924,97.404014
2013-10-24,0.724375,0.618399,1.039768,1.040058,0.891199,97.298080
2013-10-25,0.725847,0.618349,1.042970,1.043769,0.896276,97.372432
2013-10-26,0.725847,0.618349,1.042970,1.043769,0.896276,97.372432
2013-10-27,0.725847,0.618349,1.042970,1.043769,0.896276,97.372432
2013-10-28,0.725479,0.619124,1.043746,1.044399,0.895459,97.685723
2013-10-29,0.726322,0.622240,1.053530,1.044378,0.897589,97.966299
2013-10-30,0.727008,0.622246,1.052054,1.044275,0.897637,98.226100
2013-10-31,0.733084,0.623268,1.052196,1.044718,0.904113,98.225937
2013-11-01,0.740466,0.626694,1.056275,1.042725,0.911514,98.407997
2013-11-02,0.740466,0.626694,1.056275,1.042725,0.911514,98.407997
2013-11-03,0.740466,0.626694,1.056275,1.042725,0.911514,98.407997
2013-11-04,0.740412,0.626092,1.052495,1.040130,0.912261,98.682067
2013-11-05,0.741070,0.622721,1.049133,1.042908,0.911294,98.258485
2013-11-06,0.739809,0.621662,1.049493,1.044019,0.911519,98.638751
2013-11-07,0.748223,0.622596,1.054097,1.043023,0.920165,98.765432
2013-11-08,0.744546,0.621882,1.056734,1.045492,0.915941,97.967389
2013-11-09,0.744546,0.621882,1.056734,1.045492,0.915941,97.967389
2013-11-10,0.744546,0.621882,1.056734,1.045492,0.915941,97.967389
2013-11-11,0.746603,0.625728,1.068687,1.047185,0.920412,99.193669
2013-11-12,0.744491,0.628871,1.072141,1.049509,0.917808,99.664979
2013-11-13,0.745434,0.626090,1.074096,1.048900,0.918077,99.344018
2013-11-14,0.744269,0.623065,1.075767,1.049866,0.917833,99.925573
2013-11-15,0.742942,0.622363,1.071471,1.046434,0.917236,100.289747
2013-11-16,0.742942,0.622363,1.071471,1.046434,0.917236,100.289747
2013-11-17,0.742942,0.622363,1.071471,1.046434,0.917236,100.289747
2013-11-18,0.739809,0.620552,1.063698,1.041725,0.911519,100.044389
2013-11-19,0.740631,0.621019,1.062139,1.043697,0.913420,99.903718
2013-11-20,0.739262,0.619243,1.065868,1.045686,0.910993,99.948252
2013-11-21,0.742280,0.619804,1.078979,1.047283,0.914341,100.823931
2013-11-22,0.739754,0.617251,1.090842,1.054076,0.910046,101.154017
2013-11-23,0.739754,0.617251,1.090842,1.054076,0.910046,101.154017
2013-11-24,0.739754,0.617251,1.090842,1.054076,0.910046,101.154017
2013-11-25,0.739973,0.617730,1.091757,1.056090,0.910981,101.798135
2013-11-26,0.738171,0.618809,1.096996,1.052484,0.908836,101.380379
2013-11-27,0.735510,0.613452,1.099735,1.057811,0.905046,101.816711
2013-11-28,0.735727,0.612235,1.097337,1.057681,0.906636,102.310182
2013-11-29,0.734700,0.611821,1.097201,1.057527,0.903534,102.277570
2013-11-30,0.734700,0.611821,1.097201,1.057527,0.903534,102.277570
2013-12-01,0.734700,0.611821,1.097201,1.057527,0.903534,102.277570
2013-12-02,0.738771,0.610262,1.094267,1.062869,0.910239,102.807329
2013-12-03,0.736485,0.609147,1.095375,1.065326,0.904920,102.599794
2013-12-04,0.735727,0.610653,1.106975,1.065627,0.902590,102.494114
2013-12-05,0.735619,0.611520,1.106223,1.065691,0.902016,102.052376
2013-12-06,0.732011,0.611815,1.102774,1.064929,0.895322,102.210673
2013-12-07,0.732011,0.611815,1.102774,1.064929,0.895322,102.210673
2013-12-08,0.732011,0.611815,1.102774,1.064929,0.895322,102.210673
2013-12-09,0.728757,0.610443,1.100496,1.066390,0.891342,102.995190
2013-12-10,0.727273,0.608327,1.093745,1.062109,0.888291,102.800000
2013-12-11,0.726375,0.610336,1.098496,1.059127,0.887557,102.578630
2013-12-12,0.725953,0.609583,1.104174,1.057786,0.886461,102.729583
2013-12-13,0.728491,0.614628,1.118598,1.065491,0.890653,103.394769
2013-12-14,0.728491,0.614628,1.118598,1.065491,0.890653,103.394769
2013-12-15,0.728491,0.614628,1.118598,1.065491,0.890653,103.394769
2013-12-16,0.725900,0.612551,1.117886,1.058290,0.886469,102.983449
2013-12-17,0.727326,0.615027,1.121609,1.058768,0.887774,102.996582
2013-12-18,0.727326,0.611026,1.122554,1.063423,0.888137,102.996582
2013-12-19,0.731689,0.610888,1.130094,1.071925,0.897124,104.302334
2013-12-20,0.732332,0.611351,1.128158,1.069205,0.898059,104.474551
2013-12-21,0.732332,0.611351,1.128158,1.069205,0.898059,104.474551
2013-12-22,0.732332,0.611351,1.128158,1.069205,0.898059,104.474551
2013-12-23,0.729820,0.611371,1.118085,1.059991,0.894541,103.911838
2013-12-24,0.730780,0.610954,1.120286,1.061020,0.894695,104.253142
2013-12-25,0.730780,0.610954,1.120286,1.061020,0.894695,104.253142
2013-12-26,0.730780,0.610954,1.120286,1.061020,0.894695,104.253142
2013-12-27,0.723903,0.605654,1.122484,1.066382,0.885623,104.980455
2013-12-28,0.723903,0.605654,1.122484,1.066382,0.885623,104.980455
2013-12-29,0.723903,0.605654,1.122484,1.066382,0.885623,104.980455
2013-12-30,0.725531,0.606835,1.126025,1.071175,0.889429,105.216571
2013-12-31,0.725111,0.604525,1.118338,1.063810,0.890146,104.938003
2014-01-01,0.725111,0.604525,1.118338,1.063810,0.890146,104.938003
2014-01-02,0.732172,0.606385,1.129302,1.063113,0.901084,105.300923
2014-01-03,0.733460,0.609102,1.111633,1.061171,0.902816,104.488778
2014-01-04,0.733460,0.609102,1.111633,1.061171,0.902816,104.488778
2014-01-05,0.733460,0.609102,1.111633,1.061171,0.902816,104.488778
2014-01-06,0.735186,0.610425,1.117997,1.065726,0.905676,104.602264
2014-01-07,0.733084,0.609303,1.120152,1.069203,0.906605,104.413166
2014-01-08,0.735619,0.608872,1.119023,1.080771,0.910917,104.700603
2014-01-09,0.734646,0.606634,1.127167,1.085807,0.908610,104.995592
2014-01-10,0.735998,0.609406,1.123500,1.087584,0.908368,105.004784
2014-01-11,0.735998,0.609406,1.123500,1.087584,0.908368,105.004784
2014-01-12,0.735998,0.609406,1.123500,1.087584,0.908368,105.004784
2014-01-13,0.732386,0.609126,1.103413,1.091036,0.903911,103.537425
2014-01-14,0.731689,0.608363,1.111363,1.088973,0.902466,103.621863
2014-01-15,0.734970,0.610172,1.121785,1.095473,0.907982,104.262825
2014-01-16,0.735456,0.612010,1.136795,1.092226,0.908289,104.589248
2014-01-17,0.736160,0.608216,1.137736,1.096879,0.907833,104.387515
2014-01-18,0.736160,0.608216,1.137736,1.096879,0.907833,104.387515
2014-01-19,0.736160,0.608216,1.137736,1.096879,0.907833,104.387515
2014-01-20,0.737137,0.609023,1.134306,1.093764,0.909406,103.973168
2014-01-21,0.739317,0.609123,1.138770,1.099882,0.913574,104.672483
2014-01-22,0.737137,0.603715,1.127156,1.096565,0.909996,104.356479
2014-01-23,0.733192,0.602500,1.139380,1.114378,0.903072,104.105873
2014-01-24,0.730620,0.605757,1.148170,1.106232,0.895448,102.418353
2014-01-25,0.730620,0.605757,1.148170,1.106232,0.895448,102.418353
2014-01-26,0.730620,0.605757,1.148170,1.106232,0.895448,102.418353
2014-01-27,0.732172,0.604078,1.143506,1.104115,0.898155,102.789574
2014-01-28,0.732654,0.602865,1.136713,1.114367,0.899553,103.018536
2014-01-29,0.734862,0.604130,1.141608,1.115006,0.900573,102.682246
2014-01-30,0.736703,0.606896,1.138868,1.118020,0.901208,102.607927
2014-01-31,0.739864,0.607687,1.147973,1.119488,0.904114,102.197396
2014-02-01,0.739864,0.607687,1.147973,1.119488,0.904114,102.197396
2014-02-02,0.739864,0.607687,1.147973,1.119488,0.904114,102.197396
2014-02-03,0.740850,0.611868,1.136909,1.107571,0.905764,102.104015
2014-02-04,0.739700,0.613248,1.123974,1.107330,0.903543,101.375841
2014-02-05,0.738389,0.614487,1.120431,1.105811,0.902459,100.996825
2014-02-06,0.741015,0.614116,1.115302,1.105965,0.905817,101.467210
2014-02-07,0.736703,0.612494,1.118167,1.106896,0.901503,102.246943
2014-02-08,0.736703,0.612494,1.118167,1.106896,0.901503,102.246943
2014-02-09,0.736703,0.612494,1.118167,1.106896,0.901503,102.246943
2014-02-10,0.733245,0.609767,1.118859,1.104487,0.897052,102.111747
2014-02-11,0.731208,0.607451,1.107634,1.103612,0.894633,102.369114
2014-02-12,0.736757,0.605319,1.106314,1.099978,0.902453,102.328151
2014-02-13,0.731261,0.600731,1.115686,1.100329,0.893309,101.952468
2014-02-14,0.729554,0.598490,1.107172,1.095572,0.891588,101.758226
2014-02-15,0.729554,0.598490,1.107172,1.095572,0.891588,101.758226
2014-02-16,0.729554,0.598490,1.107172,1.095572,0.891588,101.758226
2014-02-17,0.729980,0.597744,1.106577,1.096065,0.892109,101.905249
2014-02-18,0.728279,0.599592,1.107858,1.096715,0.890030,102.519846
2014-02-19,0.727537,0.600291,1.107093,1.095016,0.888614,101.913423
2014-02-20,0.729607,0.599737,1.114038,1.108201,0.890340,102.079381
2014-02-21,0.729554,0.599570,1.114978,1.116510,0.889691,102.502371
2014-02-22,0.729554,0.599570,1.114978,1.116510,0.889691,102.502371
2014-02-23,0.729554,0.599570,1.114978,1.116510,0.889691,102.502371
2014-02-24,0.728067,0.600400,1.111831,1.109793,0.888897,102.431744
2014-02-25,0.727061,0.599062,1.107969,1.107532,0.886506,102.261160
2014-02-26,0.728544,0.599301,1.113799,1.109573,0.888678,102.360484
2014-02-27,0.732279,0.600725,1.119361,1.113064,0.890524,101.896602
2014-02-28,0.723956,0.598168,1.115905,1.111779,0.879823,101.809889
2014-03-01,0.723956,0.598168,1.115905,1.111779,0.879823,101.809889
2014-03-02,0.723956,0.598168,1.115905,1.111779,0.879823,101.809889
2014-03-03,0.726322,0.597799,1.120860,1.109675,0.880956,101.329169
2014-03-04,0.726322,0.598925,1.117955,1.107205,0.884079,101.830331
2014-03-05,0.728226,0.598383,1.113822,1.106175,0.887416,102.468686
2014-03-06,0.727537,0.599054,1.103529,1.103092,0.886868,102.742816
2014-03-07,0.719735,0.596301,1.095149,1.098388,0.877429,102.936519
2014-03-08,0.719735,0.596301,1.095149,1.098388,0.877429,102.936519
2014-03-09,0.719735,0.596301,1.095149,1.098388,0.877429,102.936519
2014-03-10,0.720409,0.600677,1.106476,1.110799,0.878323,103.299474
2014-03-11,0.722022,0.601877,1.106859,1.111191,0.879061,103.285199
2014-03-12,0.720098,0.601930,1.116656,1.113631,0.875567,102.743573
2014-03-13,0.717257,0.599233,1.102568,1.106584,0.872185,102.782958
2014-03-14,0.720254,0.602600,1.107894,1.108686,0.873235,101.289254
2014-03-15,0.720254,0.602600,1.107894,1.108686,0.873235,101.289254
2014-03-16,0.720254,0.602600,1.107894,1.108686,0.873235,101.289254
2014-03-17,0.719114,0.601719,1.101036,1.106932,0.874011,101.718683
2014-03-18,0.719321,0.603007,1.097324,1.104517,0.874838,101.496188
2014-03-19,0.718752,0.601452,1.097463,1.117300,0.874506,101.566880
2014-03-20,0.726639,0.606416,1.108632,1.126798,0.885772,102.347043
2014-03-21,0.725689,0.606459,1.102975,1.120102,0.884035,102.373004
2014-03-22,0.725689,0.606459,1.102975,1.120102,0.884035,102.373004
2014-03-23,0.725689,0.606459,1.102975,1.120102,0.884035,102.373004
2014-03-24,0.726006,0.606505,1.095615,1.121533,0.885509,102.403078
2014-03-25,0.725216,0.605410,1.092828,1.117775,0.884546,102.414968
2014-03-26,0.725111,0.604452,1.082880,1.116525,0.885795,102.421869
2014-03-27,0.726850,0.601614,1.082934,1.109318,0.885812,102.304114
2014-03-28,0.726797,0.601206,1.081910,1.103787,0.885675,102.405698
2014-03-29,0.726797,0.601206,1.081910,1.103787,0.885675,102.405698
2014-03-30,0.726797,0.601206,1.081910,1.103787,0.885675,102.405698
2014-03-31,0.725268,0.600667,1.083623,1.104221,0.884392,103.292718
2014-04-01,0.725163,0.601305,1.082596,1.105221,0.883104,103.357505
2014-04-02,0.724900,0.600217,1.080464,1.101196,0.883653,103.682494
2014-04-03,0.726164,0.602498,1.082855,1.101736,0.886573,103.928545
2014-04-04,0.729927,0.603431,1.081022,1.102190,0.893066,103.890511
2014-04-05,0.729927,0.603431,1.081022,1.102190,0.893066,103.890511
2014-04-06,0.729927,0.603431,1.081022,1.102190,0.893066,103.890511
2014-04-07,0.728704,0.602711,1.079793,1.099177,0.889164,103.220870
2014-04-08,0.726006,0.598374,1.071584,1.093001,0.885727,102.294177
2014-04-09,0.724953,0.597180,1.067638,1.093374,0.883283,102.022619
2014-04-10,0.721137,0.596524,1.062378,1.090214,0.878344,101.680248
2014-04-11,0.720877,0.597679,1.064879,1.096886,0.876658,101.420127
2014-04-12,0.720877,0.597679,1.064879,1.096886,0.876658,101.420127
2014-04-13,0.720877,0.597679,1.064879,1.096886,0.876658,101.420127
2014-04-14,0.723223,0.598394,1.062559,1.096623,0.879005,101.880379
2014-04-15,0.724480,0.597769,1.064769,1.099109,0.881113,101.876404
2014-04-16,0.722543,0.595303,1.068497,1.098266,0.879263,102.276012
2014-04-17,0.721761,0.594948,1.069794,1.100902,0.878744,102.179719
2014-04-18,0.721761,0.594948,1.069794,1.100902,0.878744,102.179719
2014-04-19,0.721761,0.594948,1.069794,1.100902,0.878744,102.179719
2014-04-20,0.721761,0.594948,1.069794,1.100902,0.878744,102.179719
2014-04-21,0.721761,0.594948,1.069794,1.100902,0.878744,102.179719
2014-04-22,0.723746,0.593834,1.067743,1.101397,0.883983,102.547586
2014-04-23,0.722857,0.595562,1.077418,1.102284,0.881741,102.255313
2014-04-24,0.723589,0.595514,1.079305,1.102533,0.882996,102.481910
2014-04-25,0.723014,0.594932,1.076061,1.101800,0.881643,101.981057
2014-04-26,0.723014,0.594932,1.076061,1.101800,0.881643,101.981057
2014-04-27,0.723014,0.594932,1.076061,1.101800,0.881643,101.981057
2014-04-28,0.721449,0.593608,1.077411,1.102374,0.878797,102.337494
2014-04-29,0.723275,0.594677,1.078837,1.096991,0.882395,102.726747
2014-04-30,0.722022,0.594224,1.079206,1.096823,0.880866,102.577617
2014-05-01,0.722022,0.594224,1.079206,1.096823,0.880866,102.577617
2014-05-02,0.721397,0.592555,1.080003,1.096523,0.879310,102.481604
2014-05-03,0.721397,0.592555,1.080003,1.096523,0.879310,102.481604
2014-05-04,0.721397,0.592555,1.080003,1.096523,0.879310,102.481604
2014-05-05,0.720773,0.593145,1.079357,1.098602,0.877469,101.946086
2014-05-06,0.717103,0.588849,1.070778,1.092291,0.872643,101.749731
2014-05-07,0.718030,0.589287,1.070511,1.088820,0.874991,101.730452
2014-05-08,0.716692,0.590052,1.064789,1.087580,0.872787,101.734394
2014-05-09,0.725637,0.593027,1.067702,1.083013,0.884261,101.690734
2014-05-10,0.725637,0.593027,1.067702,1.083013,0.884261,101.690734
2014-05-11,0.725637,0.593027,1.067702,1.083013,0.884261,101.690734
2014-05-12,0.726480,0.592190,1.066764,1.087977,0.887105,101.932437
2014-05-13,0.729767,0.593994,1.067285,1.089907,0.890389,102.349850
2014-05-14,0.728916,0.596035,1.063999,1.090313,0.889205,101.793134
2014-05-15,0.732118,0.596823,1.068087,1.086829,0.895161,101.888864
2014-05-16,0.730140,0.594918,1.068414,1.087690,0.891501,101.452979
2014-05-17,0.730140,0.594918,1.068414,1.087690,0.891501,101.452979
2014-05-18,0.730140,0.594918,1.068414,1.087690,0.891501,101.452979
2014-05-19,0.729129,0.593948,1.068465,1.086693,0.891579,101.195771
2014-05-20,0.729820,0.594074,1.079915,1.088965,0.892060,101.357466
2014-05-21,0.731208,0.591840,1.083577,1.090085,0.893244,101.038315
2014-05-22,0.731636,0.592918,1.082748,1.091235,0.893693,101.668130
2014-05-23,0.733676,0.593800,1.084519,1.090095,0.895818,101.922230
2014-05-24,0.733676,0.593800,1.084519,1.090095,0.895818,101.922230
2014-05-25,0.733676,0.593800,1.084519,1.090095,0.895818,101.922230
2014-05-26,0.733407,0.593986,1.082582,1.086322,0.895490,101.921525
2014-05-27,0.733245,0.594662,1.080584,1.084910,0.896099,101.928435
2014-05-28,0.734862,0.597075,1.083554,1.086199,0.898369,101.947384
2014-05-29,0.734646,0.598369,1.076109,1.085366,0.897003,101.630914
2014-05-30,0.734916,0.597560,1.075549,1.083633,0.896891,101.682957
2014-05-31,0.734916,0.597560,1.075549,1.083633,0.896891,101.682957
2014-06-01,0.734916,0.597560,1.075549,1.083633,0.896891,101.682957
2014-06-02,0.734700,0.597238,1.081037,1.086327,0.897362,102.079201
2014-06-03,0.732869,0.597069,1.079590,1.091096,0.895273,102.337853
2014-06-04,0.733837,0.596610,1.078374,1.092904,0.895575,102.575769
2014-06-05,0.737083,0.597258,1.076730,1.093978,0.899241,102.631385
2014-06-06,0.733030,0.594341,1.071177,1.092362,0.893197,102.411670
2014-06-07,0.733030,0.594341,1.071177,1.092362,0.893197,102.411670
2014-06-08,0.733030,0.594341,1.071177,1.092362,0.893197,102.411670
2014-06-09,0.734862,0.595128,1.068857,1.092078,0.896017,102.432393
2014-06-10,0.738171,0.596073,1.067247,1.091312,0.899683,102.332620
2014-06-11,0.738171,0.595704,1.064368,1.088728,0.899018,102.007825
2014-06-12,0.739208,0.594249,1.063202,1.085896,0.899911,102.099349
2014-06-13,0.738880,0.589552,1.065021,1.084897,0.899808,102.024531
2014-06-14,0.738880,0.589552,1.065021,1.084897,0.899808,102.024531
2014-06-15,0.738880,0.589552,1.065021,1.084897,0.899808,102.024531
2014-06-16,0.738989,0.589270,1.066066,1.088087,0.899793,101.840083
